season,player,team,position,minutes_played,overall_percentile,goal_threat_percentile,link_play_percentile,total_stdev,goal_threat_stdev,link_play_stdev,non_pkxg_p90,non_penalty_goals_p90,shots_per_90,shots_on_target_pct,offensive_duels_won_pct,touches_in_box_per_90,key_passes_per_90,xa_per_90,xg,non_pkxg,goal_conversion_pct,offensive_duels_per_90,offensive_duel_impact,passes_to_penalty_area_per_90,accurate_passes_to_penalty_area_pct,penalties_taken,possession,shooting_impact,penalty_box_passes_impact,overall_percentile_z,goal_threat_percentile_z,link_play_percentile_z,total_stdev_z,goal_threat_stdev_z,link_play_stdev_z,non_pkxg_p90_z,non_penalty_goals_p90_z,shots_per_90_z,shots_on_target_pct_z,offensive_duels_won_pct_z,touches_in_box_per_90_z,key_passes_per_90_z,xa_per_90_z,xg_z,non_pkxg_z,goal_conversion_pct_z,offensive_duels_per_90_z,offensive_duel_impact_z,passes_to_penalty_area_per_90_z,accurate_passes_to_penalty_area_pct_z,penalties_taken_z,possession_z,shooting_impact_z,penalty_box_passes_impact_z
2025.0,Z. Ryan,Loudoun United,ST,1581.0,0.142,0.596,0.387,-6.861020105,0.8758149903,-1.313145759,0.514,0.532,0.259,0.911,0.057,0.479,0.433,0.348,4.98,4.98,0.656,0.138,0.043,0.209,0.894,0.0,52.9,0.699,0.493,-1.2489423088659855,0.32223844639026034,-0.39823217064088356,-1.0898351283669765,0.24663729212118762,-0.3939175417678451,0.03994168481973494,0.13580475022756922,-0.8245303989128824,1.4269641925409178,-1.5300185246062108,-0.07980677500014116,-0.20490225311361165,-0.41471211040198175,-0.4069705656092974,-0.2788774396944677,0.5421116222040038,-1.2560554881674195,-1.5842460836153238,-1.0021850785199702,1.3910410725965259,-0.6065793064596254,0.9574272888766869,0.6808151698217328,-0.02472115077766197
2022.0,M. Johnsen,Oakland Roots,ST,1425.0,0.89,0.106,0.929,7.609677174,-4.241714282,5.441838303,0.216,0.05,0.348,0.394,0.099,0.259,0.95,0.805,2.86,2.86,0.046,0.897,0.305,0.943,0.638,0.0,52.67,0.365,0.936,1.3480145257718106,-1.3692113525516516,1.486966975171721,1.1936909016853814,-1.2409548277598335,1.6169344929223946,-0.9870950428717001,-1.5122672838262676,-0.5187351889816542,-0.36626401153592053,-1.3847143345927324,-0.8416380689732881,1.57732752281179,1.1390770632295453,-0.9419316527825095,-0.912166070921079,-1.555545093150062,1.3724405223228566,-0.6764168952539729,1.5353799389428753,0.5045660498481107,-0.6065793064596254,0.8922824179827876,-0.4745494720039267,1.5084846204529152
2022.0,D. Formella,Oakland Roots,ST,2499.0,0.702,0.213,0.922,3.713702295,-2.724743881,5.410384241,0.23,0.167,0.128,0.681,0.436,0.582,0.855,0.652,5.1,5.1,0.252,0.72,0.578,0.965,0.613,0.0,52.67,0.379,0.943,0.695303449686375,-0.9998539474765811,1.4626193847276467,0.5788926043333009,-0.7999933608982787,1.60757111560108,-0.9388449952620354,-1.1122166033609173,-1.274633460721769,0.6292030959496745,-0.21882119091315533,0.27686878536001397,1.249838492419308,0.6188806878124258,-0.3766897493542102,-0.243030913398622,-0.8471561040304922,0.7594710969516063,0.26952725903094615,1.6114377460057945,0.41799622340783577,-0.6065793064596254,0.8922824179827876,-0.4261210139633302,1.5327113482150234
2022.0,O. Karlsson,Oakland Roots,ST,2981.0,0.617,0.915,0.479,1.663753432,4.794763543,-0.6637153052,0.901,0.713,0.876,0.94,0.199,0.773,0.351,0.411,20.14,14.22,0.809,0.55,0.27,0.369,0.535,8.0,52.67,0.989,0.418,0.40019471847753474,1.423406784885097,-0.07823526766162239,0.25540359072992713,1.3858192439999961,-0.2005923558862244,1.3737108580297528,0.7546865721440513,1.2954206631946223,1.5275514612415524,-1.0387519774177836,0.9382768633094282,-0.48757699513659614,-0.20051360287728548,3.4185058879500856,2.4813050850856677,1.0682451917928104,0.17074340026735496,-0.7976917868289624,-0.44903739078964966,0.14789836491417818,4.680337605873297,0.8922824179827876,1.6839760863769464,-0.28429323394310957
2025.0,A. Diouf,Detroit City,ST,1585.0,0.606,0.461,0.135,1.557513096,-0.2319796277,-3.500786034,0.298,0.681,0.823,0.372,0.915,0.245,0.078,0.17,3.56,3.56,0.401,0.858,0.947,0.635,0.124,0.0,52.57,0.585,0.355,0.36200417679168473,-0.1437732329100622,-1.2747454266275557,0.23863849862551445,-0.07538266252828717,-1.0451434895684701,-0.7044876211579495,0.6452710014184856,1.113317897729958,-0.44257159468812646,1.438338499954849,-0.8901182422261248,-1.428677050896044,-1.0199078935669965,-0.7652935579611658,-0.7030613341953111,-0.33477766044400725,1.237379462495293,1.548111115921551,0.4705706400620083,-1.2753095817639415,-0.6065793064596254,0.8639585610723958,0.2864691543483041,-0.5023337838020856
2025.0,C. Rutz,Detroit City,ST,879.0,0.223,0.479,0.17,-5.955054174,-0.1370078088,-3.141073065,0.082,0.326,0.018,0.993,0.681,0.074,0.504,0.089,1.27,1.27,0.993,0.092,0.301,0.117,0.915,0.0,52.57,0.152,0.362,-0.9677210473610905,-0.08163834233668599,-1.1530074744071845,-0.9468705741446051,-0.047775721387545725,-0.9380626217264288,-1.4489169271356337,-0.5685579863182615,-1.6525825965918266,1.7113833661082303,0.6287865841654691,-1.4822689298143434,0.03985270644287487,-1.2953059746701774,-1.3431524681624185,-1.3871325443410374,1.7009809878996105,-1.4153582766819819,-0.6902768828625431,-1.3202449989649045,1.463759726806357,-0.6065793064596254,0.8639585610723958,-1.2113538693358592,-0.4781070560399771
2025.0,D. Smith,Detroit City,ST,2556.0,0.071,0.691,0.287,-8.711625638,1.76203254,-2.194036211,0.277,0.695,0.092,0.957,0.206,0.273,0.433,0.348,6.34,5.6,0.954,0.007,0.018,0.376,0.426,1.0,52.57,0.567,0.358,-1.495444896111017,0.6501725910830799,-0.7460548912705155,-1.3818670757215168,0.5042479814375738,-0.6561447123259575,-0.7768626925724464,0.6931403136109204,-1.3983259051883334,1.5865164118591661,-1.0145346124155374,-0.7931578957204514,-0.20490225311361165,-0.41471211040198175,-0.06378798138497296,-0.09367038716593071,1.5668685093769734,-1.7097221250241077,-1.6708710061688878,-0.4248371794514481,-0.22954607836542057,0.05428530758198985,0.8639585610723958,0.22420399401039426,-0.49195090047546763
2025.0,Braudílio Rodrigues,Lexington,ST,1068.0,0.663,0.067,0.798,2.897369522,-5.071074588,2.731215536,0.355,0.082,0.348,0.021,0.982,0.528,0.571,0.567,2.62,2.62,0.067,0.344,0.954,0.66,0.89,0.0,52.41,0.035,0.855,0.5599006200729073,-1.503836948793967,1.0313192111469034,0.45007247214550744,-1.4820379344898162,0.8100249197433547,-0.5080409987471717,-1.4028517131007017,-0.5187351889816542,-1.660024398616502,1.6701332792620645,0.08987383138478719,0.270818654193362,0.3298827014695813,-1.0024932852926842,-0.9838591235127707,-1.4833306816378728,-0.5426560439500325,1.5723660942365492,0.556999966269871,1.377189900366082,-0.6065793064596254,0.8186403900157685,-1.616077411532273,1.2281467706342317
2025.0,C. Burke,Lexington,ST,1274.0,0.163,0.837,0.014,-6.646382784,3.088014336,-5.670346013,0.713,0.812,0.511,0.809,0.004,0.514,0.018,0.043,4.91,4.91,0.819,0.372,0.035,0.096,0.004,0.0,52.41,0.78,0.004,-1.1760330929202718,1.154155592400466,-1.6956109185894102,-1.055964617494257,0.8896918090893426,-1.6909872188966748,0.7257816472713977,1.0931909940762712,0.041316712353067685,1.073174488835236,-1.7133785739089336,0.04139365813195051,-1.6355122279860328,-1.4517048849263048,-0.42463437509143187,-0.2997879133670446,1.1026330067986145,-0.44568912920203807,-1.6119660588324642,-1.392845632979509,-1.690844748677261,-0.6065793064596254,0.8186403900157685,0.9610083913423272,-1.71713113301638
2025.0,Cory Burke,Lexington,ST,1274.0,0.163,0.837,0.014,-6.646382784,3.088014336,-5.670346013,0.713,0.812,0.511,0.809,0.004,0.514,0.018,0.043,4.91,4.91,0.819,0.372,0.035,0.096,0.004,0.0,52.41,0.78,0.004,-1.1760330929202718,1.154155592400466,-1.6956109185894102,-1.055964617494257,0.8896918090893426,-1.6909872188966748,0.7257816472713977,1.0931909940762712,0.041316712353067685,1.073174488835236,-1.7133785739089336,0.04139365813195051,-1.6355122279860328,-1.4517048849263048,-0.42463437509143187,-0.2997879133670446,1.1026330067986145,-0.44568912920203807,-1.6119660588324642,-1.392845632979509,-1.690844748677261,-0.6065793064596254,0.8186403900157685,0.9610083913423272,-1.71713113301638
2025.0,F. Ajago,Lexington,ST,1632.0,0.085,0.716,0.025,-8.511181973,1.889967069,-5.473441469,0.777,0.652,0.23,0.699,0.663,0.482,0.011,0.089,6.68,6.68,0.819,0.067,0.248,0.0,0.266,0.0,52.41,0.436,0.032,-1.446838752147208,0.7364710502127694,-1.6573504193201507,-1.350236372807785,0.5414367080817413,-1.6323718470011972,0.946353293487008,0.5461131404484414,-0.9241715347331702,0.6916365730742062,0.5665133598739783,-0.06941816644596188,-1.6596429986465313,-1.2953059746701774,0.022007664671108148,0.22894834949668255,1.1026330067986145,-1.5019358791355482,-0.8739217186760988,-1.7247342456177015,-0.78359296758318,-0.6065793064596254,0.8186403900157685,-0.2289480062266158,-1.6202242219679464
2022.0,J. LaCava,Tampa Bay Rowdies,ST,2460.0,0.961,0.812,0.862,11.20002484,2.739473883,3.831503292,0.674,0.851,0.812,0.656,0.784,0.926,0.638,0.855,9.14,9.14,0.635,0.255,0.628,0.72,0.716,0.0,52.39,0.83,0.791,1.5945171130168418,1.067857133270777,1.2539257523498675,1.7602601688171515,0.788376114785647,1.1375632014905779,0.5913708003587604,1.2265412208980544,1.0755229841429526,0.5424899332767131,0.9851278120556661,1.4680958995725715,0.5017846019438494,1.3090758787253358,0.6427643979004014,0.9638021385615241,0.46989721069181456,-0.8508723086847289,0.44277710413807436,0.764430349168741,0.7746639083417683,-0.6065793064596254,0.8129756186336914,1.133967170058743,1.0066452596663833
2022.0,S. Guenzatti,Tampa Bay Rowdies,ST,2008.0,0.83,0.695,0.848,6.237218907,1.786817787,3.579528431,0.915,0.518,0.752,0.638,0.713,0.791,0.777,0.493,11.25,9.77,0.369,0.433,0.663,0.642,0.947,2.0,52.39,0.801,0.872,1.139702480212629,0.6639803445438303,1.205230571461719,0.9771122450090926,0.5114526960888558,1.0625542662685128,1.4219609056394176,0.08793543803513408,0.869368910032012,0.480056456152181,0.7394945384614524,1.0006085146345038,0.9809527622023231,0.07828445453581129,1.1752020837190225,1.1519964016147148,-0.44481866846258133,-0.234439779215336,0.5640519957130641,0.4947708514002099,1.5745691046499084,0.7151499216236052,0.8129756186336914,1.033651078403222,1.2869831094850666
2022.0,Duba,Tampa Bay Rowdies,ST,1386.0,0.61,0.787,0.248,1.595000138,2.554356659,-2.485992928,0.908,0.77,0.73,0.277,0.433,0.894,0.096,0.248,7.38,6.64,0.741,0.872,0.699,0.142,0.071,1.0,52.39,0.45,0.071,0.37589164649563017,0.9815586741410874,-0.8817057523160718,0.244554083379049,0.7345652015453041,-0.7430556144143202,1.397835881834585,0.9495830574989658,0.7937790828580004,-0.772081612845379,-0.2292000616284038,1.357284074994659,-1.3666264977690477,-0.7547097413935631,0.19864575949245172,0.21699950739806723,0.8344080497533407,1.2858629198692901,0.688791884190196,-1.2338156727570422,-1.4588376138173242,0.05428530758198985,0.8129756186336914,-0.18051954818601926,-1.4852467387219137
2022.0,K. Greig,Tampa Bay Rowdies,ST,899.0,0.465,0.589,0.337,-0.6892527376,0.8612000266,-1.78005403,0.95,0.326,0.823,0.578,0.546,0.652,0.706,0.089,4.68,4.68,0.145,0.447,0.539,0.057,0.819,0.0,52.39,0.798,0.181,-0.12752913027239166,0.29807487783394726,-0.5721435309556995,-0.11590891298424819,0.24238893247815702,-0.53290875745934,1.542586024663579,-0.5685579863182615,1.113317897729958,0.2719448657370739,0.16173740197928838,0.5192696516241974,0.7361978026458363,-1.2953059746701774,-0.48267260624701624,-0.3684937554340827,-1.2151057245925987,-0.18595632184133878,0.13439237984738656,-1.5276753818637747,1.1313315932757009,-0.6065793064596254,0.8129756186336914,1.0232735516802371,-1.104541016745924
2022.0,P. Judd,LA Galaxy II,ST,2097.0,0.844,0.968,0.411,6.535071925,6.241980762,-1.127265222,0.989,0.933,1.0,0.713,0.826,0.876,0.383,0.652,13.81,13.07,0.433,0.475,0.798,0.227,0.486,1.0,52.24,0.993,0.266,1.188308624176438,1.6063595182400383,-0.31475471768977203,1.0241144803968578,1.806504464579682,-0.33858384259030816,1.6769968715762167,1.5069186208823173,1.7214724163572328,0.7401959441710645,1.1304320020691443,1.2949524236695833,-0.37726490068860213,0.6188806878124258,1.8211928304942218,2.137775874750478,-0.22473665242543345,-0.0889894070933445,1.0318265775023099,-0.9399559636503091,-0.021778494908760798,0.05428530758198985,0.7704898332681046,1.6978127886742598,-0.8103593224917499
2022.0,M. Salazar,LA Galaxy II,ST,1925.0,0.816,0.358,0.926,5.761104675,-1.049677806,5.43489148,0.567,0.415,0.592,0.255,0.727,0.574,0.957,0.947,6.37,6.37,0.277,0.574,0.72,0.801,0.738,0.0,52.24,0.372,0.862,1.09109633624882,-0.4993228845243826,1.476532293552832,0.9019797741206187,-0.31307575655009273,1.6148665334666845,0.2226025793420369,-0.26424593023778137,0.31962471240283724,-0.848389195997585,0.7879292684659452,0.24916582921553587,1.6014582934722885,1.6218736992375906,-0.056217777321201035,0.13634482323241404,-0.7611865665159813,0.2538578986227784,0.7615568191351899,1.044461366082216,0.8508453556092104,-0.6065793064596254,0.7704898332681046,-0.4503352429836284,1.2523734983963402
2024.0,A. Moreno,El Paso Locomotive,ST,2340.0,0.628,0.457,0.645,1.739676276,-0.3432821085,0.8757081591,0.415,0.301,0.309,0.933,0.752,0.645,0.504,0.745,7.08,6.34,0.379,0.791,0.837,0.688,0.181,1.0,52.22,0.812,0.465,0.4383852601633847,-0.15758098637081253,0.49915044858356655,0.2673844778431696,-0.10773669209046187,0.2576696884095587,-0.3012550804200372,-0.65403890094761,-0.6527353371537654,1.5032717756931235,0.8744198577596825,0.495029564997779,0.03985270644287487,0.9350784846345963,0.12294371885473313,0.1273831916584525,-0.41043085345677693,1.0053514879197352,1.1669614566858695,0.6538008116226768,-1.0779303774801148,0.05428530758198985,0.7648250618860255,1.0717020097208336,-0.12162806182609563
2024.0,T. Moshobane,El Paso Locomotive,ST,2254.0,0.379,0.074,0.716,-2.066419472,-4.921610847,1.636144521,0.138,0.039,0.188,0.454,0.337,0.067,0.766,0.78,3.95,3.95,0.032,0.454,0.365,0.479,0.915,0.0,52.22,0.262,0.755,-0.42610972890721854,-1.479673380237654,0.746104580230605,-0.3332305820850425,-1.4385909757155853,0.4840395793736417,-1.2559167366969748,-1.549878886263181,-1.0684793866108286,-0.1581524211208136,-0.5613239245163545,-1.506509016440762,0.9430329797358251,1.05407765548165,-0.6668809051321316,-0.5865601237338118,-1.603688034158188,-0.16171459315434017,-0.4685170811254192,-0.06874835547505431,1.463759726806357,-0.6065793064596254,0.7648250618860255,-0.8308445561597438,0.8820506597469683
2024.0,J. Rivas,El Paso Locomotive,ST,1163.0,0.011,0.152,0.401,-12.10093113,-3.700234188,-1.217415483,0.167,0.082,0.184,0.294,0.39,0.131,0.131,0.493,2.93,2.19,0.27,0.074,0.138,0.5,0.869,1.0,52.22,0.184,0.727,-1.7037569416701985,-1.210422187753023,-0.34953698975273506,-1.9167111931513756,-1.0835543561559233,-0.36542015102506614,-1.1559702095055264,-1.4028517131007017,-1.082222991551558,-0.7131166622277656,-0.3779638752136317,-1.2848853672849372,-1.2459726444665542,0.07828445453581129,-0.924267843300375,-1.1123091760728854,-0.7852580370200444,-1.4776941504485497,-1.2550713779117804,0.0038522785395503243,1.3044712461562509,0.05428530758198985,0.7648250618860255,-1.100660250957353,0.7851437486985344
2022.0,H. Barry,Colorado Springs,ST,2875.0,0.943,0.777,0.975,10.45701216,2.507299509,7.733288103,0.578,0.801,0.837,0.592,0.266,0.801,0.918,0.89,11.86,9.64,0.748,0.667,0.411,0.798,0.762,3.0,52.16,0.819,0.865,1.5320234993490873,0.9470392904892116,1.6469654266613514,1.6430102006417262,0.7208863651773398,2.299062896250749,0.2605133310353449,1.0555793916393579,1.161420515022511,0.3205042368339322,-0.806957198110568,1.0352372098151015,1.4670154283637964,1.4280750495723893,1.3291295663490503,1.1131626647942154,0.8584795202574037,0.5759265797500457,-0.30912722362686146,1.0340898469372726,0.9339523889918743,1.3760145356652205,0.74783074773979,1.0959162387411316,1.2627563817229581
2022.0,E. Amoh,Colorado Springs,ST,2755.0,0.511,0.738,0.234,0.2462139971,2.0105165,-2.651595955,0.603,0.812,0.681,0.482,0.287,0.39,0.096,0.089,10.32,9.58,0.699,0.571,0.383,0.422,0.255,1.0,52.16,0.624,0.287,0.03217677132298078,0.8124136942468961,-0.9304009332042203,0.03171096999371661,0.5764786930064595,-0.7923530192249568,0.34667413033831773,1.0931909940762712,0.6254199223340658,-0.06103367892709713,-0.7343051031038289,-0.38800216210745964,-1.3666264977690477,-1.2953059746701774,0.9405257577420947,1.0952394016462923,0.6899792267289623,0.24346858632835042,-0.40614713688685306,-0.265807219228981,-0.821683691216901,0.05428530758198985,0.74783074773979,0.42137700174710885,-0.7376791392054247
2024.0,W. Leggett,Loudoun United,ST,1958.0,0.887,0.727,0.358,7.352309079,1.939908774,-1.618251234,0.617,0.73,0.486,0.755,0.936,0.691,0.33,0.652,6.93,6.93,0.727,0.894,0.965,0.174,0.383,0.0,52.07,0.702,0.177,1.3375989234938515,0.7744423722298327,-0.4991007596234769,1.1530773270312857,0.5559540430804002,-0.484742621378356,0.3949241779479825,0.8128135940920083,-0.04458081852649093,0.8858740574616395,1.5109905949615883,0.6543215628285277,-0.559969307118092,0.6188806878124258,0.0850926985358737,0.3036286126130282,0.7862651087452146,1.3620512100284288,1.6104810601601174,-1.123186135210978,-0.37844617984269335,-0.6065793064596254,0.7223392765204388,0.6911926965447178,-1.1183848611814144
2024.0,Z. Ryan,Loudoun United,ST,2695.0,0.22,0.667,0.415,-5.979904782,1.546498511,-1.103792477,0.826,0.571,0.557,0.589,0.113,0.422,0.489,0.17,13.74,11.52,0.571,0.284,0.103,0.277,0.851,3.0,52.07,0.613,0.518,-0.9781366496390497,0.5673260703185784,-0.3008418088645868,-0.9507920859512946,0.4415953406716312,-0.33159637724475116,1.1152284601208344,0.26915497704935243,0.19936816917145553,0.3100986573131769,-1.3362796045882397,-0.2771903375295474,-0.01185608782962232,-1.0199078935669965,1.8035290210120873,1.6747582434291344,0.2498151946546665,-0.7504422898385918,-1.37634626948677,-0.7670973112345839,1.2421409711192528,1.3760145356652205,0.7223392765204388,0.38332607042949723,0.06180287694415396
2023.0,B. Avila,Charleston Battery,ST,1474.0,0.564,0.149,0.319,0.7651171355,-3.736928503,-1.929991002,0.156,0.259,0.259,0.032,0.869,0.27,0.351,0.652,2.76,2.76,0.309,0.989,0.979,0.351,0.383,0.0,51.79,0.064,0.309,0.21618574490025755,-1.2207780028485857,-0.6347516206690332,0.11359567815714702,-1.0942208655072023,-0.5775426252011723,-1.1938809611988344,-0.7976468375249152,-0.8245303989128824,-1.6218706070403992,1.2791958156543723,-0.8035465042746307,-0.48757699513659614,0.6188806878124258,-0.9671656663284157,-0.9420381761676173,-0.6511455584974074,1.691046099351981,1.6589910167901132,-0.5112665056593108,-0.37844617984269335,-0.6065793064596254,0.6430324771713426,-1.5157613198767517,-0.6615379948102267
2023.0,A. Williams,Charleston Battery,ST,3074.0,0.099,0.73,0.05,-7.712672959,1.946743041,-4.722299635,0.613,0.631,0.525,0.656,0.032,0.17,0.089,0.248,14.53,10.83,0.855,0.855,0.16,0.135,0.298,5.0,51.79,0.642,0.117,-1.3982326081833991,0.7847981873253954,-1.5703947391627429,-1.22422889137518,0.5579406661544278,-1.40876879015066,0.38113845005950686,0.47430917215978874,0.08941932964562051,0.5424899332767131,-1.616509113899948,-1.1498334560806065,-1.3907572684295464,-0.7547097413935631,2.0028777280247465,1.4686407172280205,1.2264291408195103,1.2269901502008649,-1.1788414460646441,-1.2580158840952436,-0.6727835897396282,2.697743763748451,0.6430324771713426,0.4836421620850187,-1.3260425277137726
2022.0,R. Ruiz,Rio Grande Valley,ST,2848.0,0.872,0.082,0.961,7.164290165,-4.675074124,6.406582595,0.188,0.103,0.383,0.064,0.851,0.216,0.957,0.947,5.56,5.56,0.078,0.879,0.933,0.926,0.809,0.0,51.78,0.121,0.979,1.285520912104056,-1.4520578733161533,1.598270245773203,1.1234072927555878,-1.3669262979224943,1.9041236268593908,-1.0835951380910294,-1.3310477448120492,-0.39847864575027203,-1.5108777588190088,1.2169225913628816,-0.9905414582498578,1.6014582934722885,1.6218736992375906,-0.26061328704304154,-0.10561922926454602,-1.445504085131488,1.3101046485562888,1.4996011592915557,1.476607997121529,1.0967036626995914,-0.6065793064596254,0.640200091480304,-1.3185883121400375,1.6573059481344383
2022.0,F. López,Rio Grande Valley,ST,1505.0,0.571,0.748,0.624,0.7934284152,2.210336191,0.6224988383,0.748,0.713,0.94,0.73,0.617,0.943,0.613,0.805,6.78,6.04,0.33,0.844,0.777,0.376,0.135,1.0,51.78,0.922,0.188,0.2404888168821621,0.8469330778987719,0.4261076772513438,0.11806329591547458,0.6345634018399989,0.18229327400800333,0.8464067662955596,0.7546865721440513,1.515318342246292,0.7991608947886782,0.40737067557350176,1.526964681379587,0.4156032781563541,1.1390770632295453,0.047241678217014506,0.03776687591883776,-0.5789311469852182,1.1888960051212958,0.9590616425573161,-0.4248371794514481,-1.2372188581302206,0.05428530758198985,0.640200091480304,1.452211322896949,-1.0803142889838155
2025.0,JJ Williams,Rhode Island,ST,1791.0,0.582,0.5,0.652,0.9465215676,0.03110582339,0.9017963133,0.621,0.571,0.901,0.17,0.369,0.918,0.592,0.652,7.08,6.34,0.362,0.152,0.213,0.411,0.496,1.0,51.67,0.44,0.436,0.27867935856801207,-0.009147636667746834,0.5234980390276408,0.14222192433454212,0.0010924923897686156,0.26543571975365793,0.40870990583645816,0.26915497704935243,1.381318194074181,-1.1432139490856532,-0.450615970220371,1.4403929434280933,0.343210966174858,0.6188806878124258,0.12294371885473313,0.1273831916584525,-0.4688901389666444,-1.2075720307934223,-0.9951966102510885,-0.3038361227604406,0.012849435667349198,0.05428530758198985,0.6090438488788736,-0.2151113039293025,-0.22199593398340212
